prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/mem_total,45,519941652480.0,11554258944.0,11554258944.0,1,11554258944.0,5,11554258944.0,1,11554258944.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/mem_used,45,41948282880.0,932184064.0,932184064.0,1,932184064.0,5,932184064.0,1,932184064.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/mem_util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/powerdraw,45,3364.3800659179688,74.76400146484374,74.4800033569336,1,74.83000183105469,5,74.4800033569336,1,75.01000213623047,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/pstate,45,90.0,2.0,2.0,1,2.0,5,2.0,1,2.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/temp,45,1566.0,34.8,33.0,1,36.0,5,33.0,1,36.0,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/fanspeed,45,14.219999849796295,0.3159999966621399,0.3199999928474426,1,0.3100000023841858,5,0.3100000023841858,2,0.3199999928474426,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/mem_free,45,486373588992.0,10808301977.6,10622074880.0,1,11553210368.0,5,10622074880.0,1,11553210368.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/mem_total,45,519941652480.0,11554258944.0,11554258944.0,1,11554258944.0,5,11554258944.0,1,11554258944.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/mem_used,45,33568063488.0,745956966.4,932184064.0,1,1048576.0,5,1048576.0,5,932184064.0,1
